级别,名称,代码,现价,目标位,空间,止损位,RSI6,历史胜率,说明
LV1,富临运业,002357,10.58,12.46,17.8%,9.85,38.3,49%,常规回撤
LV1,中超控股,002471,7.23,8.47,17.1%,6.8,35.0,49%,常规回撤
LV1,金财互联,002530,7.68,8.9,15.9%,7.29,37.8,49%,常规回撤
