级别,名称,代码,现价,目标位,空间,止损位,RSI6,历史胜率,说明
LV1,英利汽车,601279,3.87,4.3,11.0%,3.69,26.1,49%,常规回撤
LV1,利尔化学,002258,14.1,15.58,10.5%,13.31,26.4,49%,常规回撤
