级别,名称,代码,现价,目标位,空间,止损位,RSI6,历史胜率,说明
LV3,新 希 望,000876,6.08,7.91,30.2%,5.7,26.9,54%,技术超跌
LV2,广汇物流,600603,4.36,5.66,29.9%,4.02,33.3,51%,深度调整
LV1,日久光电,003015,12.58,14.08,11.9%,11.78,30.4,49%,常规回撤
LV1,狮头股份,600539,14.32,15.88,10.9%,12.46,33.3,49%,常规回撤
LV1,时代出版,600551,7.04,7.76,10.2%,6.63,28.9,49%,常规回撤
LV1,岭南控股,000524,8.95,9.86,10.1%,8.77,19.6,49%,常规回撤
