级别,名称,代码,现价,目标位,空间,止损位,RSI6,历史胜率,说明
LV4,嘉应制药,002198,4.11,6.94,68.8%,3.92,21.5,58%,冠军金坑
LV2,东鹏控股,003012,5.48,6.35,15.9%,5.23,29.5,51%,深度调整
LV2,博汇纸业,600966,6.06,7.02,15.8%,5.79,21.9,51%,深度调整
LV1,广汇物流,600603,5.54,6.79,22.5%,5.2,38.5,49%,常规回撤
LV1,上海临港,600848,8.9,9.93,11.5%,8.45,33.3,49%,常规回撤
LV1,中国人保,601319,7.04,7.78,10.6%,6.69,27.6,49%,常规回撤
