级别,名称,代码,现价,目标位,空间,止损位,RSI6,历史胜率,说明
LV1,北化股份,002246,20.97,23.94,14.2%,19.62,36.3,49%,常规回撤
LV1,湖北广电,000665,4.27,4.76,11.6%,4.03,33.3,49%,常规回撤
LV1,大洋电机,002249,8.38,9.34,11.5%,7.83,33.9,49%,常规回撤
LV1,塔牌集团,002233,8.12,8.96,10.3%,7.71,31.8,49%,常规回撤
