级别,名称,代码,现价,目标位,空间,止损位,RSI6,历史胜率,说明
LV2,蓝帆医疗,002382,5.6,7.04,25.7%,5.22,30.2,51%,深度调整
LV2,森特股份,603098,11.71,14.02,19.7%,10.97,26.8,51%,深度调整
LV2,博实股份,002698,11.59,13.36,15.3%,10.85,34.9,51%,深度调整
LV2,浙数文化,600633,10.92,12.56,15.1%,10.37,30.6,51%,深度调整
LV1,神力股份,603819,11.67,13.49,15.6%,11.2,38.0,49%,常规回撤
LV1,奥瑞金,002701,4.48,5.09,13.7%,4.21,37.7,49%,常规回撤
LV1,启明星辰,002439,12.96,14.41,11.2%,12.5,36.1,49%,常规回撤
