级别,名称,代码,现价,目标位,空间,止损位,RSI6,历史胜率,说明
LV1,三维化学,002469,6.97,8.57,22.9%,6.74,37.1,49%,常规回撤
LV1,黄山旅游,600054,11.36,12.57,10.6%,11.0,39.1,49%,常规回撤
