级别,名称,代码,现价,目标位,空间,止损位,RSI6,历史胜率,说明
LV2,黄山胶囊,002817,6.28,7.53,19.9%,5.81,33.3,51%,深度调整
LV2,隆基绿能,601012,13.23,15.85,19.8%,12.31,32.8,51%,深度调整
LV1,天元股份,003003,11.0,12.72,15.7%,10.1,35.1,49%,常规回撤
LV1,厦门信达,000701,4.96,5.74,15.6%,4.62,38.5,49%,常规回撤
LV1,思美传媒,002712,4.6,5.22,13.5%,4.28,38.5,49%,常规回撤
LV1,国际实业,000159,5.84,6.49,11.1%,5.48,29.4,49%,常规回撤
